Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
mul_F3_mult_16_U492             4.837e+07       9.675e+07  0.0002833    0.000105   3.671e-05    0.000425     0.03133    XNOR2_X1
mul_E3_mult_16_U444             7.559e+07       8.012e+07  0.0002045   0.0001785   4.205e-05    0.000425     0.03133    OAI22_X1
mul_F1_mult_16_U467             1.527e+08       1.013e+08  0.0002696   0.0001225   3.293e-05    0.000425     0.03132    AOI222_X1
mul_F1_mult_16_U341             7.634e+07       5.971e+07  0.0001387   0.0002455   3.887e-05   0.0004231     0.03119    OAI22_X1
mul_E3_mult_16_U401              8.73e+07       7.861e+07  0.0002022   0.0001796   4.095e-05   0.0004227     0.03116    OAI22_X1
U536                             1.98e+08        1.98e+08  0.0001887   0.0002196   1.288e-05   0.0004211     0.03104    INV_X1
mul_F2_mult_16_U387              8.73e+07       7.861e+07  0.0002024   0.0001773   4.095e-05   0.0004206     0.03101    OAI22_X1
mul_E3_mult_16_U473             1.406e+08       8.692e+07  0.0002872   0.0001012   3.211e-05   0.0004205     0.03099    AOI222_X1
mul_F0_mult_16_U472             1.546e+08       8.768e+07  0.0002746   0.0001086   3.652e-05   0.0004197     0.03094    AOI222_X1
mul_F0_mult_16_U471             1.417e+08       1.028e+08   0.000256   0.0001332   3.015e-05   0.0004194     0.03091    AOI222_X1
FE_DBTC5_int_reg_2d_10          4.875e+07       4.875e+07  6.949e-05   0.0003334   1.469e-05   0.0004176     0.03078    INV_X1
mul_F2_mult_16_U300             1.262e+08       1.262e+08  0.0001311   0.0002705   1.594e-05   0.0004175     0.03077    INV_X1
mul_F1_mult_16_U437             7.559e+07       8.012e+07  0.0002039   0.0001702   4.198e-05   0.0004161     0.03067    OAI22_X1
add_E2_add_16_U1_1              5.026e+07       6.085e+07  0.0002152   0.0001353   6.471e-05   0.0004152      0.0306    FA_X1
mul_F3_mult_16_U299             1.175e+08       1.175e+08  0.0001208   0.0002767    1.66e-05   0.0004142     0.03053    INV_X1
mul_F1_mult_16_U344             7.559e+07       6.122e+07  0.0001554   0.0002191   3.912e-05   0.0004135     0.03048    OAI22_X1
mul_E2_mult_16_U399             8.768e+07       7.181e+07   0.000187   0.0001851   3.972e-05   0.0004118     0.03036    OAI22_X1
mul_E2_mult_16_U401             8.768e+07       7.861e+07   0.000203   0.0001678   4.104e-05   0.0004118     0.03036    OAI22_X1
mul_F2_mult_16_U69              4.611e+07       5.215e+07  0.0002234   0.0001363   5.212e-05   0.0004118     0.03035    HA_X1
mul_E3_mult_16_U385             7.596e+07       7.218e+07  0.0001696   0.0002047   3.594e-05   0.0004102     0.03024    OAI22_X1
mul_E2_mult_16_U454             4.875e+07       4.913e+07  0.0002174   0.0001602   3.044e-05   0.0004081     0.03008    XNOR2_X1
mul_F3_mult_16_U468             1.096e+08       8.919e+07  0.0002696      0.0001   3.817e-05   0.0004077     0.03006    AOI222_X1
mul_F0_mult_16_U480             4.195e+07       8.239e+07  0.0002806   9.021e-05   3.516e-05    0.000406     0.02992    XNOR2_X1
U595                            1.009e+08       1.009e+08  0.0002924   8.323e-05   3.015e-05   0.0004058     0.02991    OAI22_X1
mul_E2_mult_16_U475             7.672e+07       9.637e+07  0.0002337   0.0001223   4.945e-05   0.0004055     0.02989    AOI222_X1
mul_E2_mult_16_U480             4.195e+07       8.239e+07  0.0002806   8.945e-05   3.516e-05   0.0004052     0.02987    XNOR2_X1
mul_F1_mult_16_U392             8.768e+07       7.181e+07  0.0001873   0.0001781   3.972e-05   0.0004051     0.02986    OAI22_X1
mul_F1_mult_16_U468             1.534e+08       9.524e+07  0.0002499   0.0001193   3.578e-05    0.000405     0.02985    AOI222_X1
mul_F3_mult_16_U343             7.483e+07       6.047e+07  0.0001532   0.0002112   3.969e-05   0.0004042     0.02979    OAI22_X1
mul_F2_mult_16_U375             7.596e+07       8.012e+07   0.000188   0.0001791   3.688e-05   0.0004039     0.02977    OAI22_X1
U804                            1.009e+08        9.94e+07  0.0002934   8.465e-05   2.569e-05   0.0004037     0.02976    OAI22_X1
mul_E2_mult_16_U487             7.634e+07       8.466e+07  0.0001958   0.0001757   3.201e-05   0.0004035     0.02974    OAI21_X1
mul_F0_mult_16_U397             8.768e+07       7.181e+07  0.0001878   0.0001744   3.972e-05    0.000402     0.02963    OAI22_X1
mul_F0_mult_16_U393             8.768e+07       7.181e+07  0.0001878   0.0001735   3.972e-05    0.000401     0.02956    OAI22_X1
mul_F1_mult_16_U475             4.195e+07       8.239e+07  0.0002806   8.519e-05   3.516e-05   0.0004009     0.02955    XNOR2_X1
mul_F2_mult_16_U344             6.463e+07       5.782e+07  0.0001514    0.000211   3.704e-05   0.0003994     0.02944    OAI22_X1
mul_F2_mult_16_U302             1.179e+08       1.179e+08  0.0001227   0.0002589   1.725e-05   0.0003989      0.0294    INV_X1
mul_E3_mult_16_U397              8.73e+07       7.181e+07  0.0001861   0.0001727   3.992e-05   0.0003987     0.02939    OAI22_X1
mul_E3_mult_16_U369             7.596e+07       8.012e+07  0.0001874   0.0001742   3.688e-05   0.0003985     0.02937    OAI22_X1
mul_F0_mult_16_U348               6.5e+07        5.82e+07   0.000153   0.0002078   3.677e-05   0.0003975      0.0293    OAI22_X1
mul_F3_mult_16_U363              5.82e+07       8.239e+07  0.0001933   0.0001647   3.814e-05   0.0003962      0.0292    OAI22_X1
mul_E2_mult_16_U301             1.187e+08       1.187e+08  0.0001248   0.0002536   1.729e-05   0.0003957     0.02916    INV_X1
mul_F0_mult_16_U342             8.692e+07       1.096e+08  0.0001407   0.0002195   3.541e-05   0.0003956     0.02916    NAND2_X1
mul_F1_mult_16_U337             9.297e+07       9.297e+07  0.0001195   0.0002405   3.541e-05   0.0003955     0.02915    NAND2_X1
mul_E3_mult_16_U383             7.596e+07       7.218e+07  0.0001697   0.0001894   3.594e-05   0.0003951     0.02912    OAI22_X1
mul_E3_mult_16_U454             4.875e+07       4.913e+07  0.0002075   0.0001565   3.052e-05   0.0003945     0.02908    XNOR2_X1
mul_E2_mult_16_U345             7.559e+07       9.297e+07  0.0002408   0.0001141   3.912e-05   0.0003941     0.02905    OAI22_X1
mul_F2_mult_16_U451             9.751e+07       9.751e+07  0.0001211   0.0002536   1.886e-05   0.0003935     0.02901    NOR2_X1
mul_F0_mult_16_U442             7.559e+07       8.012e+07  0.0002051   0.0001452   4.198e-05   0.0003923     0.02892    OAI22_X1
U564                             1.13e+08        1.13e+08  0.0002621   0.0001059   2.394e-05   0.0003919     0.02889    OAI21_X1
mul_F1_mult_16_U396             8.768e+07       7.861e+07  0.0002036   0.0001462   4.104e-05   0.0003908     0.02881    OAI22_X1
mul_F1_mult_16_U374             7.634e+07       7.256e+07  0.0001708   0.0001831   3.616e-05     0.00039     0.02875    OAI22_X1
mul_F0_mult_16_U490             4.573e+07        8.39e+07  0.0002614   9.143e-05     3.7e-05   0.0003899     0.02874    XNOR2_X1
mul_F1_mult_16_U485             4.573e+07        8.39e+07  0.0002614   9.127e-05     3.7e-05   0.0003897     0.02873    XNOR2_X1
add_F2_add_16_U1_6              4.837e+07       5.404e+07  0.0001938   0.0001183   7.755e-05   0.0003896     0.02872    FA_X1
add_E2_add_16_U1_10             4.837e+07       2.721e+07  0.0002478   7.695e-05   6.451e-05   0.0003893     0.02869    FA_X1
mul_E3_mult_16_U442             7.559e+07       8.012e+07   0.000205   0.0001417   4.205e-05   0.0003887     0.02865    OAI22_X1
mul_F3_mult_16_U474             4.157e+07       8.163e+07  0.0002595   9.327e-05   3.513e-05   0.0003879     0.02859    XNOR2_X1
mul_F3_mult_16_U315             4.157e+07       4.157e+07  4.669e-05   0.0003267   1.384e-05   0.0003872     0.02854    INV_X1
add_F2_add_16_U1_5              4.837e+07       5.404e+07  0.0001938   0.0001158   7.755e-05   0.0003872     0.02854    FA_X1
mul_F2_mult_16_U468             1.262e+08       9.373e+07  0.0002351   0.0001222   2.969e-05    0.000387     0.02853    AOI222_X1
mul_E2_mult_16_U490             4.573e+07        8.39e+07  0.0002615   8.823e-05     3.7e-05   0.0003867     0.02851    XNOR2_X1
U589                            9.788e+07       9.637e+07  0.0002864   7.495e-05   2.466e-05    0.000386     0.02845    OAI22_X1
U560                            9.486e+07       9.335e+07  0.0002777   8.306e-05   2.437e-05   0.0003851     0.02839    OAI22_X1
mul_F3_mult_16_U391             8.692e+07       6.878e+07   0.000176   0.0001691   3.962e-05   0.0003847     0.02836    OAI22_X1
U571                            9.221e+07       9.486e+07  0.0002811   7.884e-05   2.466e-05   0.0003846     0.02835    OAI22_X1
add_F2_add_16_U1_7              4.837e+07       5.404e+07  0.0001936   0.0001134   7.755e-05   0.0003846     0.02835    FA_X1
mul_F1_mult_16_U340             7.559e+07       9.297e+07  0.0002389   0.0001063   3.912e-05   0.0003843     0.02833    OAI22_X1
mul_E2_mult_16_U385             7.634e+07       7.256e+07  0.0001708   0.0001763   3.616e-05   0.0003832     0.02825    OAI22_X1
mul_E3_mult_16_U391              8.73e+07       7.181e+07  0.0001863    0.000157   3.992e-05   0.0003832     0.02825    OAI22_X1
U566                             1.13e+08        1.13e+08  0.0002619   9.714e-05   2.394e-05    0.000383     0.02823    OAI21_X1
U558                            9.259e+07       9.486e+07  0.0002809   7.682e-05   2.466e-05   0.0003824     0.02818    OAI22_X1
add_F2_add_16_U1_9              4.837e+07       5.404e+07  0.0001935   0.0001107   7.755e-05   0.0003817     0.02814    FA_X1
U565                             1.13e+08        1.13e+08  0.0002619   9.563e-05   2.394e-05   0.0003814     0.02812    OAI21_X1
add_F2_add_16_U1_8              4.837e+07       5.404e+07  0.0001935   0.0001104   7.755e-05   0.0003814     0.02811    FA_X1
mul_F0_mult_16_U473             1.625e+08       8.088e+07  0.0002512   0.0001044   2.525e-05   0.0003809     0.02808    AOI222_X1
U607                            9.259e+07       9.108e+07  0.0002708   8.502e-05   2.437e-05   0.0003802     0.02802    OAI22_X1
mul_E3_mult_16_U299             1.179e+08       1.179e+08  0.0001317    0.000232   1.602e-05   0.0003797     0.02799    INV_X1
mul_F3_mult_16_U369              5.82e+07       8.239e+07  0.0001939   0.0001473   3.814e-05   0.0003794     0.02796    OAI22_X1
mul_E2_mult_16_U379             7.634e+07       7.256e+07  0.0001708   0.0001722   3.616e-05   0.0003792     0.02795    OAI22_X1
mul_E3_mult_16_U375             7.596e+07       8.012e+07  0.0001878   0.0001544   3.688e-05   0.0003791     0.02794    OAI22_X1
mul_F2_mult_16_U485              8.73e+07       2.343e+07  3.603e-05   0.0003365   5.597e-06   0.0003781     0.02787    NAND2_X1
mul_F1_mult_16_U450             9.751e+07       9.751e+07  0.0001224   0.0002356   1.886e-05   0.0003768     0.02778    NOR2_X1
mul_F0_mult_16_U489             8.768e+07       2.343e+07  3.611e-05   0.0003349    5.84e-06   0.0003768     0.02777    NAND2_X1
U567                             1.13e+08        1.13e+08  0.0002618   9.026e-05   2.394e-05    0.000376     0.02771    OAI21_X1
mul_F3_mult_16_U385             8.692e+07       6.878e+07  0.0001761   0.0001599   3.962e-05   0.0003756     0.02768    OAI22_X1
mul_F3_mult_16_U397             8.692e+07       6.198e+07  0.0001592   0.0001762     3.9e-05   0.0003744      0.0276    OAI22_X1
mul_E3_mult_16_U345             7.559e+07       8.692e+07  0.0002228    0.000111   4.047e-05   0.0003743     0.02759    OAI22_X1
mul_E3_mult_16_U302             1.013e+08       1.013e+08  0.0001051   0.0002523   1.648e-05   0.0003739     0.02756    INV_X1
mul_F3_mult_16_U69               3.93e+07       4.535e+07  0.0001943   0.0001267   5.176e-05   0.0003728     0.02748    HA_X1
mul_F0_mult_16_U371             7.634e+07       8.088e+07  0.0001903   0.0001452   3.696e-05   0.0003725     0.02746    OAI22_X1
mul_F0_mult_16_U375             7.634e+07       8.088e+07  0.0001903    0.000145   3.696e-05   0.0003723     0.02744    OAI22_X1
mul_E2_mult_16_U377             7.634e+07       8.088e+07    0.00019   0.0001452   3.696e-05   0.0003722     0.02743    OAI22_X1
mul_E3_mult_16_U489              8.73e+07       2.343e+07  3.604e-05   0.0003303   5.597e-06    0.000372     0.02742    NAND2_X1
mul_F0_mult_16_U346             7.634e+07       5.442e+07  0.0001269   0.0002059   3.887e-05   0.0003716     0.02739    OAI22_X1
mul_E2_mult_16_U383             7.634e+07       7.256e+07  0.0001709   0.0001645   3.616e-05   0.0003716     0.02739    OAI22_X1
U568                             1.13e+08        1.13e+08  0.0002617   8.581e-05   2.394e-05   0.0003714     0.02738    OAI21_X1
mul_F1_mult_16_U484             8.768e+07       2.343e+07   3.61e-05   0.0003287    5.84e-06   0.0003706     0.02732    NAND2_X1
mul_F3_mult_16_U484             4.535e+07       8.314e+07  0.0002409   9.295e-05    3.67e-05   0.0003705     0.02731    XNOR2_X1
mul_F2_mult_16_U301             1.111e+08       1.111e+08  0.0001147   0.0002392   1.656e-05   0.0003705     0.02731    INV_X1
mul_F1_mult_16_U370             7.634e+07       8.088e+07    0.00019   0.0001434   3.696e-05   0.0003704      0.0273    OAI22_X1
mul_F1_mult_16_U385             8.768e+07       8.768e+07  0.0001244   0.0002249   1.931e-05   0.0003686     0.02717    NOR2_X1
mul_F3_mult_16_U483             8.692e+07       2.343e+07  3.604e-05   0.0003265   5.609e-06   0.0003682     0.02714    NAND2_X1
mul_E3_mult_16_U379             7.596e+07       7.218e+07    0.00017   0.0001619   3.594e-05   0.0003678     0.02711    OAI22_X1
mul_F1_mult_16_U302             1.104e+08       1.104e+08  0.0001148   0.0002365    1.59e-05   0.0003672     0.02707    INV_X1
mul_F0_mult_16_U345             7.559e+07       8.692e+07  0.0002231   0.0001018   4.022e-05   0.0003652     0.02692    OAI22_X1
U587                            9.184e+07       9.033e+07  0.0002673   7.246e-05   2.466e-05   0.0003644     0.02686    OAI22_X1
mul_E2_mult_16_U489             8.768e+07       2.343e+07   3.61e-05   0.0003223    5.84e-06   0.0003642     0.02685    NAND2_X1
mul_F0_mult_16_U443             4.875e+07       4.913e+07   0.000216   0.0001156   3.044e-05   0.0003621     0.02669    XNOR2_X1
mul_F2_mult_16_U342             7.596e+07       5.367e+07  0.0001251   0.0001971   3.913e-05   0.0003613     0.02663    OAI22_X1
mul_F2_mult_16_U386              8.73e+07        8.73e+07  0.0001228   0.0002188   1.929e-05   0.0003609      0.0266    NOR2_X1
mul_E3_mult_16_U438             4.875e+07       4.913e+07  0.0002063   0.0001234   3.052e-05   0.0003602     0.02655    XNOR2_X1
mul_F2_mult_16_U341             7.559e+07       8.692e+07  0.0002218   9.693e-05   4.047e-05   0.0003592     0.02648    OAI22_X1
mul_F1_mult_16_U466              1.16e+08        7.71e+07  0.0002189   0.0001093   3.094e-05   0.0003591     0.02647    AOI222_X1
mul_F1_mult_16_U438             4.875e+07       4.913e+07  0.0002159   0.0001127   3.044e-05    0.000359     0.02647    XNOR2_X1
U613                            8.957e+07       8.806e+07  0.0002639   7.084e-05   2.339e-05   0.0003582      0.0264    OAI22_X1
mul_F2_mult_16_U365             7.596e+07       7.218e+07  0.0001703   0.0001508   3.594e-05    0.000357     0.02632    OAI22_X1
mul_F2_mult_16_U397              8.73e+07       7.181e+07  0.0001868     0.00013   3.992e-05   0.0003567     0.02629    OAI22_X1
mul_E2_mult_16_U300             1.179e+08       1.179e+08  0.0001295   0.0002107   1.637e-05   0.0003566     0.02629    INV_X1
mul_F1_mult_16_U400             8.768e+07       6.274e+07  0.0001632   0.0001554   3.761e-05   0.0003562     0.02625    OAI22_X1
mul_F1_mult_16_U402             8.768e+07       6.274e+07  0.0001632   0.0001552   3.761e-05    0.000356     0.02624    OAI22_X1
mul_F1_mult_16_U312             9.297e+07       9.297e+07  8.984e-05   0.0002548   1.134e-05    0.000356     0.02624    INV_X1
mul_E2_mult_16_U451             4.875e+07       4.913e+07  0.0002158   0.0001097   3.044e-05    0.000356     0.02624    XNOR2_X1
mul_E3_mult_16_U472             1.478e+08       9.297e+07  0.0002094   0.0001144   3.187e-05   0.0003556     0.02621    AOI222_X1
mul_F1_mult_16_U442             4.875e+07       4.913e+07  0.0002158   0.0001092   3.044e-05   0.0003554      0.0262    XNOR2_X1
mul_E2_mult_16_U445             4.875e+07       4.913e+07  0.0002158   0.0001087   3.044e-05    0.000355     0.02616    XNOR2_X1
mul_E2_mult_16_U452             4.875e+07       4.913e+07  0.0002158   0.0001086   3.044e-05   0.0003548     0.02616    XNOR2_X1
mul_F0_mult_16_U438             4.875e+07       4.913e+07  0.0002157   0.0001076   3.044e-05   0.0003538     0.02608    XNOR2_X1
mul_F0_mult_16_U298             1.028e+08       1.028e+08  0.0001079   0.0002282   1.752e-05   0.0003537     0.02607    INV_X1
mul_F3_mult_16_U449             9.675e+07       9.675e+07  0.0001206   0.0002141   1.886e-05   0.0003535     0.02606    NOR2_X1
mul_F3_mult_16_U367              5.82e+07       6.538e+07  0.0001531   0.0001628   3.708e-05   0.0003529     0.02602    OAI22_X1
mul_F3_mult_16_U399             8.692e+07       6.198e+07  0.0001594   0.0001544     3.9e-05   0.0003529     0.02601    OAI22_X1
mul_E2_mult_16_U447             4.875e+07       4.913e+07  0.0002157   0.0001067   3.044e-05   0.0003529     0.02601    XNOR2_X1
mul_E2_mult_16_U449             4.875e+07       4.913e+07  0.0002157   0.0001065   3.044e-05   0.0003526     0.02599    XNOR2_X1
mul_F3_mult_16_U383             4.157e+07       4.157e+07  0.0001785   0.0001383   3.567e-05   0.0003525     0.02598    XOR2_X1
mul_F1_mult_16_U440             4.875e+07       4.913e+07  0.0002157   0.0001063   3.044e-05   0.0003525     0.02598    XNOR2_X1
mul_F2_mult_16_U415             6.463e+07       5.782e+07  0.0001518   0.0001635   3.704e-05   0.0003524     0.02597    OAI22_X1
mul_F1_mult_16_U445             7.559e+07       6.122e+07  0.0001561   0.0001572   3.912e-05   0.0003524     0.02597    OAI22_X1
mul_E3_mult_16_U439             4.875e+07       4.913e+07  0.0002061   0.0001156   3.052e-05   0.0003522     0.02596    XNOR2_X1
mul_F3_mult_16_U401             8.692e+07       6.198e+07  0.0001594   0.0001531     3.9e-05   0.0003516     0.02592    OAI22_X1
mul_E2_mult_16_U316             9.297e+07       9.297e+07  9.029e-05   0.0002497   1.134e-05   0.0003513     0.02589    INV_X1
mul_E2_mult_16_U476             6.085e+07       7.672e+07  0.0002041   9.266e-05   5.421e-05    0.000351     0.02587    AOI222_X1
mul_F0_mult_16_U445             4.875e+07       4.913e+07  0.0002156   0.0001047   3.044e-05   0.0003508     0.02586    XNOR2_X1
mul_F3_mult_16_U393             8.692e+07       6.198e+07  0.0001595   0.0001521     3.9e-05   0.0003505     0.02584    OAI22_X1
mul_E3_mult_16_U445             4.875e+07       4.913e+07   0.000206   0.0001138   3.052e-05   0.0003503     0.02582    XNOR2_X1
mul_F1_mult_16_U478             3.704e+07       2.532e+07  4.458e-05   0.0002871   1.774e-05   0.0003494     0.02576    NAND2_X1
FE_OFC1_n304                    6.803e+06       6.803e+06  3.146e-05   0.0002917   2.537e-05   0.0003485     0.02569    CLKBUF_X2
mul_E2_mult_16_U483             3.704e+07       2.532e+07  4.462e-05    0.000286   1.774e-05   0.0003484     0.02568    NAND2_X1
mul_E3_mult_16_U381             7.596e+07       7.218e+07  0.0001702   0.0001418   3.594e-05   0.0003479     0.02565    OAI22_X1
mul_F2_mult_16_U479             3.704e+07       2.532e+07   3.99e-05   0.0002889   1.854e-05   0.0003474     0.02561    NAND2_X1
mul_F0_mult_16_U483             3.704e+07       2.532e+07  4.463e-05   0.0002849   1.774e-05   0.0003473      0.0256    NAND2_X1
mul_F0_mult_16_U377             7.634e+07       7.256e+07  0.0001714   0.0001397   3.616e-05   0.0003473      0.0256    OAI22_X1
mul_F2_mult_16_U434             4.875e+07       4.913e+07  0.0002059     0.00011   3.052e-05   0.0003464     0.02553    XNOR2_X1
mul_E2_mult_16_U419               6.5e+07        5.82e+07   0.000154   0.0001549   3.677e-05   0.0003456     0.02547    OAI22_X1
mul_F0_mult_16_U329             9.297e+07       9.297e+07  0.0001025   0.0002312   1.134e-05   0.0003451     0.02544    INV_X1
mul_E3_mult_16_U449             4.875e+07       4.913e+07  0.0002058   0.0001081   3.052e-05   0.0003444     0.02539    XNOR2_X1
mul_E3_mult_16_U452             4.875e+07       4.913e+07  0.0002058   0.0001076   3.052e-05   0.0003439     0.02535    XNOR2_X1
mul_E3_mult_16_U447             4.875e+07       4.913e+07  0.0002058   0.0001075   3.052e-05   0.0003438     0.02534    XNOR2_X1
mul_F2_mult_16_U443             4.875e+07       4.913e+07  0.0002058    0.000107   3.052e-05   0.0003433     0.02531    XNOR2_X1
mul_E3_mult_16_U443             4.875e+07       4.913e+07  0.0002058    0.000107   3.052e-05   0.0003433      0.0253    XNOR2_X1
mul_F0_mult_16_U389             4.195e+07       4.195e+07  0.0001864   0.0001207   3.567e-05   0.0003427     0.02526    XOR2_X1
mul_F1_mult_16_U299             1.013e+08       1.013e+08  0.0001055   0.0002205   1.664e-05   0.0003426     0.02525    INV_X1
mul_F2_mult_16_U367             7.596e+07       7.218e+07  0.0001706    0.000136   3.594e-05   0.0003426     0.02525    OAI22_X1
mul_F2_mult_16_U328             9.297e+07       9.297e+07  0.0001019    0.000229   1.134e-05   0.0003422     0.02523    INV_X1
mul_E3_mult_16_U483             3.704e+07       2.532e+07  3.997e-05   0.0002837   1.854e-05   0.0003422     0.02522    NAND2_X1
mul_F2_mult_16_U435             4.875e+07       4.913e+07  0.0002057   0.0001057   3.052e-05   0.0003419      0.0252    XNOR2_X1
mul_F1_mult_16_U372             7.634e+07       7.256e+07  0.0001713   0.0001339   3.616e-05   0.0003413     0.02516    OAI22_X1
mul_E3_mult_16_U371             7.596e+07       7.218e+07  0.0001702   0.0001351   3.594e-05   0.0003412     0.02515    OAI22_X1
mul_F3_mult_16_U431             7.483e+07       6.047e+07   0.000154   0.0001475   3.969e-05   0.0003412     0.02515    OAI22_X1
mul_F1_mult_16_U443             7.559e+07       6.122e+07  0.0001562   0.0001456   3.912e-05   0.0003409     0.02513    OAI22_X1
mul_E3_mult_16_U451             4.875e+07       4.913e+07  0.0002057   0.0001044   3.052e-05   0.0003406     0.02511    XNOR2_X1
U593                            8.201e+07       8.201e+07  0.0002457   7.258e-05   2.235e-05   0.0003406     0.02511    OAI22_X1
mul_F3_mult_16_U444             7.483e+07       6.047e+07   0.000154   0.0001468   3.969e-05   0.0003405      0.0251    OAI22_X1
FE_DBTC2_int_reg_2d_7           2.683e+07       2.683e+07  3.598e-05   0.0002894   1.469e-05   0.0003401     0.02507    INV_X1
mul_F3_mult_16_U435             4.837e+07       4.875e+07  0.0002009    0.000108   3.066e-05   0.0003395     0.02503    XNOR2_X1
mul_F1_mult_16_U410               6.5e+07        5.82e+07  0.0001541   0.0001484   3.677e-05   0.0003393     0.02501    OAI22_X1
mul_F0_mult_16_U316             8.692e+07       8.692e+07  8.424e-05   0.0002437   1.134e-05   0.0003392     0.02501    INV_X1
mul_F3_mult_16_U440             7.483e+07       6.047e+07   0.000154   0.0001453   3.969e-05    0.000339     0.02499    OAI22_X1
mul_E2_mult_16_U381             7.634e+07       7.256e+07  0.0001712   0.0001309   3.616e-05   0.0003384     0.02494    OAI22_X1
mul_F0_mult_16_U417               6.5e+07       5.215e+07   0.000135   0.0001652   3.797e-05   0.0003382     0.02493    OAI22_X1
FE_OFC0_n304                    6.803e+06       6.803e+06   3.07e-05   0.0002821   2.537e-05   0.0003382     0.02493    CLKBUF_X2
mul_F3_mult_16_U395             8.692e+07       6.198e+07  0.0001596   0.0001391     3.9e-05   0.0003377     0.02489    OAI22_X1
mul_E3_mult_16_U377             7.596e+07       7.218e+07  0.0001703   0.0001314   3.594e-05   0.0003376     0.02488    OAI22_X1
mul_F1_mult_16_U300             1.104e+08       1.104e+08  0.0001168   0.0002034   1.695e-05   0.0003371     0.02485    INV_X1
mul_F3_mult_16_U387             8.692e+07       6.198e+07  0.0001596   0.0001385     3.9e-05   0.0003371     0.02485    OAI22_X1
mul_F3_mult_16_U384             8.692e+07       8.692e+07  0.0001217   0.0001961   1.928e-05   0.0003371     0.02485    NOR2_X1
mul_F0_mult_16_U429               6.5e+07        5.82e+07  0.0001537   0.0001463   3.677e-05   0.0003367     0.02482    OAI22_X1
mul_F2_mult_16_U490             2.683e+07       5.329e+07  0.0001598   0.0001392   3.679e-05   0.0003358     0.02475    XNOR2_X1
mul_F2_mult_16_U417             6.463e+07       5.782e+07  0.0001519   0.0001468   3.704e-05   0.0003358     0.02475    OAI22_X1
mul_E3_mult_16_U323             8.692e+07       8.692e+07  8.465e-05   0.0002396   1.134e-05   0.0003356     0.02474    INV_X1
mul_E2_mult_16_U471             1.315e+08        7.71e+07  0.0001954   0.0001112   2.842e-05   0.0003351      0.0247    AOI222_X1
mul_F3_mult_16_U438             7.483e+07       6.047e+07  0.0001541   0.0001405   3.969e-05   0.0003342     0.02464    OAI22_X1
mul_E2_mult_16_U417               6.5e+07        5.82e+07  0.0001541   0.0001429   3.677e-05   0.0003338     0.02461    OAI22_X1
U794                            8.201e+07       8.201e+07  0.0002366   6.844e-05   2.876e-05   0.0003338      0.0246    OAI22_X1
mul_F2_mult_16_U425             6.463e+07       5.782e+07   0.000152   0.0001441   3.704e-05    0.000333     0.02455    OAI22_X1
mul_E2_mult_16_U299             9.902e+07       9.902e+07  0.0001072   0.0002084   1.683e-05   0.0003325     0.02451    INV_X1
mul_F1_mult_16_U412               6.5e+07        5.82e+07  0.0001542   0.0001399   3.677e-05   0.0003308     0.02438    OAI22_X1
mul_E2_mult_16_U415               6.5e+07        5.82e+07  0.0001542   0.0001394   3.677e-05   0.0003304     0.02435    OAI22_X1
mul_F0_mult_16_U425               6.5e+07        5.82e+07  0.0001537    0.000139   3.677e-05   0.0003296     0.02429    OAI22_X1
mul_F3_mult_16_U442             7.483e+07       6.047e+07  0.0001541   0.0001356   3.969e-05   0.0003294     0.02428    OAI22_X1
mul_F2_mult_16_U319             8.692e+07       8.692e+07  8.405e-05   0.0002333   1.134e-05   0.0003287     0.02423    INV_X1
mul_E2_mult_16_U488             8.768e+07       7.634e+07  0.0002153   8.821e-05   2.349e-05    0.000327     0.02411    OR3_X1
FE_RC_11_0                      7.559e+07       9.297e+07   0.000176   0.0001108    3.83e-05   0.0003251     0.02397    AOI21_X1
mul_F1_mult_16_U301             9.524e+07       9.524e+07  9.959e-05    0.000209   1.629e-05   0.0003249     0.02395    INV_X1
mul_F2_mult_16_U303             9.373e+07       9.373e+07  9.835e-05   0.0002085   1.772e-05   0.0003246     0.02392    INV_X1
mul_F3_mult_16_U428             7.483e+07       7.483e+07  0.0001043   0.0002002   1.923e-05   0.0003237     0.02386    NOR2_X1
mul_F0_mult_16_U488             8.768e+07       7.634e+07   0.000216   8.404e-05   2.349e-05   0.0003236     0.02385    OR3_X1
FE_RC_19_0                      7.559e+07       9.297e+07  0.0001743   0.0001105   3.838e-05   0.0003232     0.02382    AOI21_X1
mul_F1_mult_16_U343               6.5e+07       4.611e+07  0.0001214   0.0001646   3.677e-05   0.0003228     0.02379    OAI22_X1
mul_E2_mult_16_U342             9.297e+07       9.297e+07  0.0001188    0.000168   3.541e-05   0.0003222     0.02375    NAND2_X1
mul_E3_mult_16_U348             6.463e+07       4.611e+07  0.0001203   0.0001617   3.975e-05   0.0003217     0.02371    OAI22_X1
mul_F0_mult_16_U413               6.5e+07        5.82e+07  0.0001538   0.0001309   3.677e-05   0.0003215      0.0237    OAI22_X1
mul_E2_mult_16_U413               6.5e+07        5.82e+07  0.0001543   0.0001297   3.677e-05   0.0003207     0.02364    OAI22_X1
