Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
mul_B0_mult_16_U30              1.872e+08       4.335e+08   0.001536   0.0007935    6.58e-05    0.002396      0.3107    FA_X1
mul_B0_mult_16_U250             1.622e+08       1.622e+08   0.000154    0.002198   1.442e-05    0.002366      0.3069    INV_X1
mul_A2_mult_16_U5               1.629e+08       3.566e+08   0.001282   0.0009409   7.587e-05    0.002299      0.2982    FA_X1
add_A0_add_16_U1_6               1.67e+08       2.771e+08   0.001007    0.001185   7.633e-05    0.002268      0.2942    FA_X1
mul_B2_mult_16_U5               1.554e+08       3.436e+08   0.001235   0.0009281   7.532e-05    0.002238      0.2903    FA_X1
add_B1_add_16_U1_7              2.118e+08       3.773e+08   0.001353   0.0008085   7.584e-05    0.002237      0.2901    FA_X1
mul_B0_mult_16_U47              1.928e+08       3.766e+08   0.001304   0.0008507   6.068e-05    0.002215      0.2873    FA_X1
add_A1_add_16_U1_6              1.841e+08       3.564e+08    0.00128   0.0008528   7.456e-05    0.002207      0.2862    FA_X1
add_B1_add_16_U1_8               2.07e+08       3.687e+08   0.001316    0.000765   7.584e-05    0.002157      0.2798    FA_X1
mul_B0_mult_16_U251             1.805e+08       1.805e+08  0.0001896    0.001933   1.368e-05    0.002136      0.2771    INV_X1
mul_B0_mult_16_U37              2.749e+08       3.776e+08   0.001328   0.0007441   5.871e-05    0.002131      0.2764    FA_X1
mul_A2_mult_16_U6               1.398e+08       3.369e+08   0.001208   0.0008366   7.587e-05     0.00212       0.275    FA_X1
add_B1_add_16_U1_9               2.07e+08       2.243e+08   0.001509   0.0004961   7.584e-05    0.002081      0.2699    FA_X1
add_A1_add_16_U1_9              2.328e+08       2.214e+08   0.001497   0.0004835   7.456e-05    0.002055      0.2665    FA_X1
mul_B1_mult_16_U3               1.414e+08       3.301e+08   0.001206   0.0007501   7.313e-05    0.002029      0.2632    FA_X1
add_A0_add_16_U1_4              1.241e+08       2.405e+08   0.000872    0.001058   7.633e-05    0.002006      0.2602    FA_X1
add_B1_add_16_U1_6              1.834e+08       3.402e+08   0.001218   0.0007113   7.584e-05    0.002005        0.26    FA_X1
mul_B2_mult_16_U6               1.308e+08       3.166e+08   0.001135   0.0007877   7.532e-05    0.001998      0.2592    FA_X1
mul_B0_mult_16_U50              2.477e+08       3.643e+08   0.001162   0.0007768   5.269e-05    0.001992      0.2583    HA_X1
add_A0_add_16_U1_2                1.4e+08       2.311e+08  0.0008364    0.001081   7.205e-05     0.00199      0.2581    FA_X1
mul_B1_mult_16_U4               1.222e+08       3.113e+08   0.001133   0.0007613   7.313e-05    0.001967      0.2551    FA_X1
mul_B0_mult_16_U52              1.747e+08       3.443e+08   0.001205   0.0006917   6.552e-05    0.001963      0.2545    FA_X1
add_A1_add_16_U1_5               1.74e+08       3.058e+08   0.001101   0.0007654   7.456e-05    0.001941      0.2517    FA_X1
mul_B1_mult_16_U2               1.651e+08       3.301e+08   0.001185   0.0006791   7.539e-05     0.00194      0.2516    FA_X1
mul_A1_mult_16_U3               1.386e+08       3.243e+08   0.001183   0.0006811   7.313e-05    0.001938      0.2513    FA_X1
mul_B0_mult_16_U54              2.275e+08       3.523e+08   0.001108   0.0007238   5.563e-05    0.001887      0.2447    HA_X1
U205                             4.72e+08        4.73e+08   0.001416   0.0004197   2.515e-05    0.001861      0.2414    OAI22_X1
mul_A1_mult_16_U4               1.193e+08       3.055e+08   0.001109   0.0006482   7.313e-05     0.00183      0.2374    FA_X1
mul_A1_mult_16_U2               1.622e+08       3.243e+08   0.001163   0.0005857   7.539e-05    0.001824      0.2366    FA_X1
mul_A2_mult_16_U7               1.152e+08       2.954e+08   0.001058   0.0006873   7.741e-05    0.001822      0.2364    FA_X1
U207                            4.653e+08       4.663e+08   0.001395   0.0003951   2.515e-05    0.001815      0.2354    OAI22_X1
mul_B2_mult_16_U7               9.952e+07       2.708e+08  0.0009731   0.0007316    7.72e-05    0.001782      0.2311    FA_X1
add_A1_add_16_U1_3              1.345e+08       2.841e+08   0.001019   0.0006869   7.456e-05    0.001781      0.2309    FA_X1
add_A1_add_16_U1_4              1.557e+08       2.827e+08   0.001017   0.0006787   7.456e-05     0.00177      0.2295    FA_X1
mul_B0_mult_16_U55              2.176e+08       2.986e+08   0.001016   0.0006909   5.918e-05    0.001766       0.229    FA_X1
U213                             5.34e+08       5.347e+08   0.001249   0.0004869   2.415e-05     0.00176      0.2283    OAI21_X1
int_reg_1d_reg_5_               1.846e+08       8.675e+07  0.0008001    0.000863    8.82e-05    0.001751      0.2271    DFFR_X1
U211                             5.34e+08       5.347e+08   0.001249   0.0004713   2.415e-05    0.001744      0.2262    OAI21_X1
mul_B0_mult_16_U56              2.101e+08       3.711e+08   0.001092   0.0005811   6.183e-05    0.001735       0.225    HA_X1
U209                             5.34e+08       5.347e+08   0.001249   0.0004567   2.415e-05    0.001729      0.2243    OAI21_X1
U214                            4.277e+08       4.282e+08    0.00131   0.0003918   2.077e-05    0.001723      0.2235    OAI22_X1
U210                             5.34e+08       5.347e+08   0.001248   0.0004365   2.415e-05    0.001709      0.2216    OAI21_X1
mul_B0_mult_16_U44              1.802e+08       2.593e+08   0.001037   0.0006246   4.672e-05    0.001708      0.2216    HA_X1
mul_B1_mult_16_U5               1.034e+08       2.713e+08  0.0009725   0.0006508   7.539e-05    0.001699      0.2203    FA_X1
U212                             5.34e+08       5.347e+08   0.001248   0.0004116   2.415e-05    0.001683      0.2183    OAI21_X1
add_B1_add_16_U1_5              1.612e+08       2.829e+08   0.001013   0.0005828   7.584e-05    0.001672      0.2168    FA_X1
U203                             4.34e+08       4.349e+08     0.0013   0.0003421   2.515e-05    0.001667      0.2163    OAI22_X1
add_A1_add_16_U1_2               1.33e+08       2.696e+08  0.0009672   0.0006123   7.354e-05    0.001653      0.2144    FA_X1
add_B1_add_16_U1_3              1.501e+08       2.752e+08  0.0009867   0.0005863   7.539e-05    0.001648      0.2138    FA_X1
mul_B2_mult_16_U8               1.029e+08       2.496e+08  0.0008893   0.0006818   7.156e-05    0.001643       0.213    FA_X1
add_B0_add_16_U1                3.814e+08       3.889e+08   0.001165   0.0004337   3.644e-05    0.001635       0.212    XOR2_X1
add_B1_add_16_U1_4                1.4e+08       2.694e+08  0.0009658   0.0005655   7.584e-05    0.001607      0.2084    FA_X1
mul_A1_mult_16_U5               1.005e+08       2.655e+08  0.0009503   0.0005786   7.539e-05    0.001604      0.2081    FA_X1
U199                            4.055e+08       4.065e+08   0.001217   0.0003606   2.515e-05    0.001603      0.2079    OAI22_X1
mul_B0_mult_16_U264             2.173e+08       2.749e+08  0.0008718   0.0006867    3.69e-05    0.001595      0.2069    XOR2_X1
mul_B0_mult_16_U380             1.655e+08       1.272e+08  0.0001924    0.001339   1.748e-05    0.001549      0.2009    NAND2_X1
mul_B0_mult_16_U332             2.205e+08       2.205e+08  0.0009526   0.0005498   3.448e-05    0.001537      0.1993    XOR2_X1
mul_B0_mult_16_U372             2.195e+08       1.378e+08  0.0002106    0.001295   2.102e-05    0.001527       0.198    NAND2_X1
int_reg_2d_reg_5_               1.113e+08       8.627e+07  0.0006633   0.0007527   8.826e-05    0.001504      0.1951    DFFR_X1
mul_A2_mult_16_U8               1.084e+08       2.496e+08  0.0008889   0.0005403   7.382e-05    0.001503      0.1949    FA_X1
U201                            3.853e+08       3.863e+08   0.001155   0.0003153   2.515e-05    0.001496       0.194    OAI22_X1
add_A1_add_16_U1_1              1.354e+08       2.434e+08  0.0008733   0.0005417   7.399e-05    0.001489      0.1931    FA_X1
mul_B0_mult_16_U329             2.205e+08       2.207e+08  0.0009365   0.0005113   3.492e-05    0.001483      0.1923    XOR2_X1
U195                            3.802e+08       3.831e+08   0.001105    0.000343   3.315e-05    0.001482      0.1922    OAI22_X1
mul_B0_mult_16_U341             2.205e+08       2.205e+08  0.0009512   0.0004949   3.448e-05    0.001481       0.192    XOR2_X1
mul_B0_mult_16_U343             2.205e+08       2.205e+08   0.000951   0.0004901   3.448e-05    0.001476      0.1914    XOR2_X1
mul_B0_mult_16_U340             2.205e+08       2.205e+08   0.000951   0.0004888   3.448e-05    0.001474      0.1912    XOR2_X1
mul_B0_mult_16_U338             2.205e+08       2.205e+08  0.0009509    0.000486   3.448e-05    0.001471      0.1908    XOR2_X1
mul_B0_mult_16_U336             2.205e+08       2.205e+08  0.0009508   0.0004827   3.448e-05    0.001468      0.1904    XOR2_X1
U216                            3.889e+08       3.904e+08   0.001147   0.0002898   2.839e-05    0.001465        0.19    OAI22_X1
FE_DBTC7_int_reg_1d_5           4.337e+07       4.337e+07  8.658e-05    0.001346   2.795e-05    0.001461      0.1894    INV_X2
mul_A2_mult_16_U9                8.53e+07       2.414e+08  0.0008646   0.0005149   7.444e-05    0.001454      0.1886    FA_X1
FE_DBTC2_int_reg_2d_5           4.313e+07       4.313e+07  8.603e-05     0.00131   2.913e-05    0.001426      0.1849    INV_X2
mul_B1_mult_16_U7               8.892e+07       2.275e+08  0.0008129   0.0005247   7.477e-05    0.001412      0.1832    FA_X1
U197                            3.617e+08       3.636e+08   0.001073   0.0003059   2.797e-05    0.001407      0.1825    OAI22_X1
mul_B1_mult_16_U6               9.663e+07       2.207e+08  0.0007927   0.0005196   7.639e-05    0.001389      0.1801    FA_X1
mul_A1_mult_16_U7               8.892e+07       2.217e+08  0.0007914   0.0004969   7.477e-05    0.001363      0.1768    FA_X1
mul_B2_mult_16_U9               9.277e+07        1.99e+08  0.0007188   0.0005552   7.754e-05    0.001352      0.1753    FA_X1
mul_B0_mult_16_U348             1.887e+08       1.889e+08  0.0008022   0.0005085   3.492e-05    0.001346      0.1745    XOR2_X1
add_B1_add_16_U1_1              1.111e+08       2.234e+08  0.0007992   0.0004683   7.095e-05    0.001338      0.1736    FA_X1
mul_B2_mult_16_U10              7.422e+07       1.901e+08  0.0006822   0.0005753   7.168e-05    0.001329      0.1724    FA_X1
mul_A1_mult_16_U6               9.373e+07       2.149e+08  0.0007708   0.0004748   7.639e-05    0.001322      0.1715    FA_X1
mul_A2_mult_16_U11              7.952e+07       2.263e+08  0.0008048   0.0004434    7.36e-05    0.001322      0.1714    FA_X1
mul_B0_mult_16_U350             1.887e+08       1.887e+08  0.0008174    0.000462   3.448e-05    0.001314      0.1704    XOR2_X1
mul_A1_mult_16_U8               9.373e+07       2.154e+08  0.0007618   0.0004854   6.585e-05    0.001313      0.1703    FA_X1
mul_A2_mult_16_U10              8.747e+07        2.19e+08  0.0007701   0.0004628   6.536e-05    0.001298      0.1684    FA_X1
mul_B1_mult_16_U8               9.373e+07       2.082e+08  0.0007371    0.000477   6.585e-05     0.00128       0.166    FA_X1
mul_B0_mult_16_U361             1.887e+08       1.887e+08  0.0008164   0.0004258   3.448e-05    0.001277      0.1656    XOR2_X1
mul_B0_mult_16_U358             1.887e+08       1.887e+08  0.0008163   0.0004213   3.448e-05    0.001272       0.165    XOR2_X1
mul_B0_mult_16_U363             1.887e+08       1.887e+08  0.0008162   0.0004158   3.448e-05    0.001266      0.1642    XOR2_X1
mul_B0_mult_16_U356             1.887e+08       1.887e+08  0.0008161   0.0004147   3.448e-05    0.001265      0.1641    XOR2_X1
mul_B0_mult_16_U360             1.887e+08       1.887e+08   0.000816   0.0004114   3.448e-05    0.001262      0.1637    XOR2_X1
add_B1_add_16_U1_2              9.952e+07       2.089e+08  0.0007455   0.0004319   7.352e-05    0.001251      0.1622    FA_X1
DOUT_reg_2_                     3.831e+08       6.651e+07   0.000961   0.0002017   8.806e-05    0.001251      0.1622    DFFR_X1
mul_B0_mult_16_U311              1.81e+08        1.81e+08  0.0007813   0.0004284   3.448e-05    0.001244      0.1614    XOR2_X1
mul_B0_mult_16_U302             1.805e+08       1.805e+08  0.0007727    0.000431   3.599e-05     0.00124      0.1608    XOR2_X1
mul_B0_mult_16_U328             2.333e+08       2.631e+08  0.0005749   0.0006159   4.183e-05    0.001233      0.1599    OAI22_X1
mul_B0_mult_16_U268             1.805e+08       1.872e+08   0.000466   0.0007366   2.625e-05    0.001229      0.1594    AOI22_X1
mul_B1_mult_16_U11              5.759e+07        1.92e+08  0.0006905   0.0004648   7.306e-05    0.001228      0.1593    FA_X1
mul_B0_mult_16_U299             1.805e+08       1.805e+08  0.0007724   0.0004159   3.599e-05    0.001224      0.1588    XOR2_X1
mul_B0_mult_16_U319              1.81e+08        1.81e+08  0.0007807    0.000405   3.448e-05     0.00122      0.1583    XOR2_X1
mul_B0_mult_16_U324              1.81e+08        1.81e+08  0.0007807    0.000404   3.448e-05    0.001219      0.1581    XOR2_X1
mul_B0_mult_16_U304             1.805e+08       1.805e+08  0.0007793   0.0004064   3.337e-05    0.001219      0.1581    XOR2_X1
mul_B0_mult_16_U322              1.81e+08        1.81e+08  0.0007806   0.0004013   3.448e-05    0.001216      0.1578    XOR2_X1
mul_B0_mult_16_U317              1.81e+08        1.81e+08  0.0007806   0.0003994   3.448e-05    0.001214      0.1575    XOR2_X1
mul_B0_mult_16_U321              1.81e+08        1.81e+08  0.0007805   0.0003992   3.448e-05    0.001214      0.1575    XOR2_X1
mul_B0_mult_16_U269             1.805e+08       1.805e+08  0.0007791   0.0004006   3.337e-05    0.001213      0.1573    XOR2_X1
mul_B0_mult_16_U309              1.81e+08       1.812e+08  0.0007681   0.0004024   3.492e-05    0.001205      0.1563    XOR2_X1
mul_B0_mult_16_U272             2.067e+08       2.029e+08  0.0004631    0.000693    4.68e-05    0.001203       0.156    OAI22_X1
mul_B0_mult_16_U293             1.805e+08       1.805e+08  0.0007716   0.0003864   3.599e-05    0.001194      0.1549    XOR2_X1
mul_B0_mult_16_U291             1.805e+08       1.807e+08  0.0007732   0.0003865    3.34e-05    0.001193      0.1547    XOR2_X1
mul_B0_mult_16_U301             1.805e+08       1.805e+08  0.0007716   0.0003854   3.599e-05    0.001193      0.1547    XOR2_X1
mul_B2_mult_16_U11              5.566e+07       1.757e+08  0.0006304   0.0004675   7.114e-05    0.001169      0.1516    FA_X1
mul_B0_mult_16_U277             1.655e+08       1.658e+08  0.0006885   0.0004394   3.039e-05    0.001158      0.1502    XNOR2_X1
FE_OFC0_int_reg_1d_1            2.723e+07       2.723e+07  0.0001088    0.001019   2.272e-05    0.001151      0.1493    CLKBUF_X2
mul_A1_mult_16_U9               8.145e+07       1.814e+08  0.0006516    0.000415   7.679e-05    0.001143      0.1483    FA_X1
mul_B0_mult_16_U292             1.807e+08       2.077e+08  0.0005205   0.0005827   3.161e-05    0.001135      0.1472    OAI22_X1
FE_OFC1_int_reg_2d_1            2.723e+07       2.723e+07  0.0001088   0.0009933   2.264e-05    0.001125      0.1459    CLKBUF_X2
int_reg_1d_reg_6_                1.79e+08       6.699e+07  0.0006941   0.0003404   8.824e-05    0.001123      0.1456    DFFR_X1
mul_B0_mult_16_U330             2.333e+08       2.366e+08  0.0005165   0.0005632   4.207e-05    0.001122      0.1455    OAI22_X1
mul_B0_mult_16_U271             2.333e+08       1.928e+08  0.0004193   0.0006606    4.15e-05    0.001121      0.1454    OAI22_X1
mul_B0_mult_16_U310             2.014e+08       2.313e+08  0.0005218   0.0005592   3.979e-05    0.001121      0.1454    OAI22_X1
mul_B0_mult_16_U326             2.333e+08       2.477e+08  0.0005402   0.0005363   4.207e-05    0.001119      0.1451    OAI22_X1
mul_B0_mult_16_U353             2.067e+08       2.265e+08  0.0005215   0.0005427   4.732e-05    0.001112      0.1442    OAI22_X1
int_reg_2d_reg_3_               1.113e+08       4.048e+07  0.0004319   0.0005883   8.814e-05    0.001108      0.1437    DFFR_X1
add_A0_add_16_U2                1.364e+08       1.622e+08  0.0004894   0.0005828   3.544e-05    0.001108      0.1437    XOR2_X1
mul_B0_mult_16_U267             2.333e+08       2.173e+08  0.0004727   0.0005925   4.241e-05    0.001108      0.1437    OAI22_X1
mul_B0_mult_16_U347             2.067e+08       2.251e+08  0.0005182   0.0005367   4.732e-05    0.001102       0.143    OAI22_X1
mul_B1_mult_16_U10              7.229e+07       1.708e+08  0.0006049   0.0004299   6.479e-05      0.0011      0.1426    FA_X1
mul_B0_mult_16_U306             2.014e+08       2.275e+08  0.0005126   0.0005401   3.979e-05    0.001093      0.1417    OAI22_X1
mul_B1_mult_16_U9               8.145e+07       1.699e+08  0.0006113   0.0004011   7.635e-05    0.001089      0.1412    FA_X1
mul_B0_mult_16_U236             1.747e+08       1.747e+08  0.0002594   0.0008097   1.351e-05    0.001083      0.1404    INV_X1
mul_B0_mult_16_U388             2.205e+08       2.593e+08  0.0007666   0.0002767   3.667e-05     0.00108      0.1401    XOR2_X1
mul_B0_mult_16_U275             1.655e+08       1.658e+08  0.0006879   0.0003595   3.039e-05    0.001078      0.1398    XNOR2_X1
mul_B2_mult_16_U29              6.313e+07       1.595e+08  0.0005727   0.0004127   7.451e-05     0.00106      0.1375    FA_X1
mul_B0_mult_16_U346             1.887e+08       1.887e+08  0.0008147   0.0002196   2.494e-05    0.001059      0.1374    XOR2_X1
mul_B0_mult_16_U266             1.805e+08       1.829e+08  0.0004526   0.0005731   2.625e-05    0.001052      0.1364    AOI22_X1
mul_B0_mult_16_U333             2.333e+08       2.096e+08  0.0004572   0.0005464   4.183e-05    0.001045      0.1356    OAI22_X1
mul_B0_mult_16_U369             2.443e+08       1.639e+08  0.0006065    0.000365   5.857e-05     0.00103      0.1336    OAI222_X1
