Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
Warning: Invalid switching activity annotation on constant net(s) is being ignored. (PWR-421)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : myiir_adv
Version: O-2018.06-SP4
Date   : Tue Nov  3 18:00:35 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
myiir_adv              5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
int_add_F1[4]                  2.010    0.390    0.0404      0.0492  a
mul_F1_mult_16_n122            3.868    0.354    0.0423      0.0991  a
mul_F2_mult_16_n62             4.055    0.195    0.0299      0.0733  a
mul_E2_mult_16_n512            1.974    0.385    0.0476      0.0569  a
mul_F0_mult_16_n512            1.974    0.385    0.0476      0.0569  a
mul_F1_mult_16_n507            1.974    0.385    0.0476      0.0569  a
mul_F0_mult_16_n85             4.055    0.540    0.0389      0.0955  a
mul_F1_mult_16_n95             3.072    0.422    0.0321      0.0597  a
mul_E2_mult_16_n53             3.782    0.345    0.0529      0.1211  a
mul_E3_mult_16_n53             3.782    0.345    0.0529      0.1211  a
mul_F0_mult_16_n53             3.782    0.345    0.0529      0.1211  a
mul_F2_mult_16_n10             3.072    0.370    0.0385      0.0716  a
mul_F3_mult_16_n412           10.953    0.469    0.0265      0.1753  a
mul_E2_mult_16_n112            3.868    0.254    0.0378      0.0884  a
mul_F2_mult_16_n108            3.782    0.204    0.0340      0.0778  a
mul_E3_mult_16_n512            1.974    0.363    0.0472      0.0564  a
mul_F3_mult_16_n62             4.055    0.177    0.0295      0.0723  a
mul_F2_mult_16_n508            1.974    0.363    0.0472      0.0564  a
mul_F1_mult_16_n93             3.981    0.544    0.0367      0.0883  a
mul_E3_mult_16_n121            3.981    0.354    0.0370      0.0892  a
mul_F2_mult_16_n201            3.496    0.390    0.0457      0.0967  a
mul_E2_mult_16_n66             4.055    0.200    0.0302      0.0742  a
mul_F3_mult_16_n75             4.055    0.608    0.0306      0.0751  a
mul_F2_mult_16_n123            3.981    0.431    0.0427      0.1029  a
mul_F0_mult_16_n71             4.055    0.299    0.0454      0.1113  a
mul_F1_mult_16_n71             4.055    0.299    0.0454      0.1113  a
mul_F3_mult_16_n53             3.782    0.331    0.0522      0.1193  a
mul_F3_mult_16_n506            1.974    0.372    0.0469      0.0560  a
mul_E3_mult_16_n74             3.782    0.506    0.0397      0.0908  a
int_add_E0[0]                  2.010    0.522    0.0374      0.0455  a
mul_E3_mult_16_n119            3.072    0.340    0.0525      0.0976  a
mul_E2_mult_16_n102            3.782    0.200    0.0302      0.0692  a
mul_F0_mult_16_n13             3.072    0.327    0.0431      0.0801  a
mul_F0_mult_16_n113            3.981    0.286    0.0325      0.0783  a
int_add_F1_d[5]                3.782    0.467    0.0072      0.0164  a
int_add_F1_d[6]                3.782    0.467    0.0072      0.0164  a
int_add_F1_d[7]                3.782    0.467    0.0072      0.0164  a
int_add_F1_d[8]                3.782    0.467    0.0072      0.0164  a
int_add_F1_d[9]                3.782    0.467    0.0072      0.0164  a
int_add_F1_d[10]               3.782    0.467    0.0072      0.0164  a
mul_E3_mult_16_n99             4.055    0.290    0.0454      0.1113  a
mul_E2_mult_16_n74             3.782    0.587    0.0355      0.0813  a
mul_F3_mult_16_n42             3.782    0.190    0.0302      0.0692  a
n396                           1.438    0.626    0.0525      0.0457  a
mul_E2_mult_16_n14             3.072    0.317    0.0348      0.0646  a
mul_F2_mult_16_n109            3.072    0.399    0.0389      0.0723  a
add_E0_add_16_carry[3]         3.072    0.245    0.0348      0.0646  a
mul_F3_mult_16_n449            6.012    0.392    0.0344      0.1251  a
mul_F0_mult_16_n455            6.012    0.392    0.0344      0.1251  a
mul_F1_mult_16_n450            6.012    0.392    0.0344      0.1251  a
mul_F2_mult_16_n451            6.012    0.388    0.0344      0.1251  a
mul_F3_mult_16_n85             4.055    0.644    0.0329      0.0807  a
mul_F2_mult_16_n64             3.782    0.195    0.0299      0.0683  a
mul_F0_mult_16_n502            2.010    0.683    0.0446      0.0542  a
mul_F1_mult_16_n191            3.782    0.354    0.0529      0.1211  a
mul_F3_mult_16_n13             3.072    0.295    0.0367      0.0681  a
mul_F2_mult_16_n101            3.981    0.286    0.0302      0.0728  a
mul_F1_mult_16_n11             3.072    0.370    0.0329      0.0611  a
mul_F3_mult_16_n84             3.782    0.227    0.0348      0.0796  a
mul_F1_mult_16_n428            3.986    0.560    0.0420      0.1012  a
mul_F1_mult_16_n453            3.986    0.560    0.0420      0.1012  a
mul_F1_mult_16_n454            3.986    0.560    0.0420      0.1012  a
mul_F1_mult_16_n455            3.986    0.560    0.0420      0.1012  a
mul_F1_mult_16_n459            3.986    0.560    0.0420      0.1012  a
mul_F1_mult_16_n460            3.986    0.560    0.0420      0.1012  a
int_mul_E3[11]                 2.010    0.381    0.0506      0.0616  a
mul_F0_mult_16_n504            2.010    0.710    0.0423      0.0515  a
n592                          46.934    0.912    0.0068      0.1932  a
n593                          46.934    0.912    0.0068      0.1932  a
n594                          46.934    0.912    0.0068      0.1932  a
mul_F1_mult_16_n96             4.055    0.168    0.0249      0.0612  a
mul_E2_mult_16_n75             4.055    0.268    0.0317      0.0779  a
mul_F1_mult_16_n103            3.072    0.395    0.0476      0.0885  a
mul_F0_mult_16_n79             3.782    0.592    0.0363      0.0830  a
mul_F1_mult_16_n79             3.782    0.592    0.0363      0.0830  a
mul_F2_mult_16_n191            3.782    0.340    0.0525      0.1202  a
mul_E3_mult_16_n101            3.981    0.422    0.0348      0.0837  a
mul_F0_mult_16_n97             4.055    0.354    0.0408      0.1001  a
mul_F2_mult_16_n97             4.055    0.372    0.0276      0.0677  a
mul_E3_mult_16_n109            3.072    0.322    0.0363      0.0674  a
mul_E3_mult_16_n84             3.782    0.218    0.0321      0.0735  a
mul_F3_mult_16_n191            3.782    0.331    0.0522      0.1193  a
mul_F2_mult_16_n429            3.986    0.569    0.0416      0.1002  a
mul_F2_mult_16_n456            3.986    0.569    0.0416      0.1002  a
mul_F2_mult_16_n457            3.986    0.569    0.0416      0.1002  a
mul_F2_mult_16_n458            3.986    0.569    0.0416      0.1002  a
mul_F2_mult_16_n460            3.986    0.569    0.0416      0.1002  a
mul_F2_mult_16_n461            3.986    0.569    0.0416      0.1002  a
mul_F3_mult_16_n68             4.055    0.186    0.0295      0.0723  a
add_F1_add_16_carry[6]         3.072    0.603    0.0503      0.0934  a
add_F1_add_16_carry[7]         3.072    0.603    0.0503      0.0934  a
add_F1_add_16_carry[8]         3.072    0.603    0.0503      0.0934  a
add_F1_add_16_carry[9]         3.072    0.603    0.0503      0.0934  a
add_F1_add_16_carry[10]        3.072    0.603    0.0503      0.0934  a
mul_F1_mult_16_n182            4.055    0.254    0.0378      0.0927  a
mul_F1_mult_16_n183            4.055    0.254    0.0378      0.0927  a
mul_F1_mult_16_n188            4.055    0.254    0.0378      0.0927  a
mul_E2_mult_16_n187            4.055    0.254    0.0378      0.0927  a
mul_E2_mult_16_n188            4.055    0.254    0.0378      0.0927  a
mul_F0_mult_16_n182            4.055    0.254    0.0378      0.0927  a
mul_F0_mult_16_n183            4.055    0.254    0.0378      0.0927  a
mul_F2_mult_16_n114            4.055    0.317    0.0321      0.0788  a
mul_F1_mult_16_n197            3.072    0.376    0.0461      0.0857  a
mul_E2_mult_16_n195            3.072    0.376    0.0461      0.0857  a
mul_F0_mult_16_n197            3.072    0.376    0.0461      0.0857  a
int_add_E0[8]                  2.010    0.549    0.0506      0.0616  a
mul_F1_mult_16_n89             3.782    0.408    0.0454      0.1038  a
mul_F3_mult_16_n14             3.072    0.277    0.0355      0.0660  a
n197                           1.981    0.533    0.0072      0.0086  a
n198                           1.981    0.533    0.0072      0.0086  a
n199                           1.981    0.533    0.0072      0.0086  a
n200                           1.981    0.533    0.0072      0.0086  a
n201                           1.981    0.533    0.0072      0.0086  a
n202                           1.981    0.533    0.0072      0.0086  a
mul_F3_mult_16_n59             3.072    0.317    0.0401      0.0745  a
mul_E2_mult_16_n458            3.986    0.560    0.0420      0.1012  a
mul_E2_mult_16_n459            3.986    0.560    0.0420      0.1012  a
mul_E2_mult_16_n460            3.986    0.560    0.0420      0.1012  a
mul_E2_mult_16_n461            3.986    0.560    0.0420      0.1012  a
mul_F0_mult_16_n433            3.986    0.560    0.0420      0.1012  a
mul_F0_mult_16_n458            3.986    0.560    0.0420      0.1012  a
mul_F0_mult_16_n460            3.986    0.560    0.0420      0.1012  a
mul_F0_mult_16_n463            3.986    0.560    0.0420      0.1012  a
mul_F0_mult_16_n464            3.986    0.560    0.0420      0.1012  a
mul_F0_mult_16_n465            3.986    0.560    0.0420      0.1012  a
mul_E3_mult_16_n67             3.072    0.345    0.0435      0.0808  a
mul_F3_mult_16_n427            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n452            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n453            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n455            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n456            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n457            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n458            3.986    0.560    0.0416      0.1002  a
mul_F3_mult_16_n459            3.986    0.560    0.0416      0.1002  a
n182                           1.981    0.483    0.0072      0.0086  a
n183                           1.981    0.483    0.0072      0.0086  a
n184                           1.981    0.483    0.0072      0.0086  a
n185                           1.981    0.483    0.0072      0.0086  a
n186                           1.981    0.483    0.0072      0.0086  a
n187                           1.972    0.483    0.0072      0.0086  a
n188                           1.972    0.483    0.0072      0.0086  a
n189                           1.972    0.483    0.0072      0.0086  a
n190                           1.972    0.483    0.0072      0.0086  a
n191                           1.972    0.483    0.0072      0.0086  a
int_mul_F1[13]                 2.010    0.499    0.0457      0.0556  a
mul_F2_mult_16_n200            3.072    0.390    0.0457      0.0850  a
mul_E3_mult_16_n89             3.782    0.345    0.0382      0.0873  a
mul_E3_mult_16_n195            3.072    0.390    0.0457      0.0850  a
mul_E3_mult_16_n197            3.072    0.390    0.0457      0.0850  a
mul_E3_mult_16_n200            3.072    0.390    0.0457      0.0850  a
mul_F0_mult_16_n56             3.782    0.200    0.0302      0.0692  a
mul_F0_mult_16_n188            4.055    0.254    0.0378      0.0927  a
mul_F2_mult_16_n106            3.868    0.263    0.0306      0.0716  a
int_add_E0[9]                  2.010    0.549    0.0503      0.0611  a
mul_F2_mult_16_n182            4.055    0.240    0.0374      0.0918  a
mul_F2_mult_16_n183            4.055    0.240    0.0374      0.0918  a
mul_F2_mult_16_n187            4.055    0.240    0.0374      0.0918  a
mul_F3_mult_16_n78             3.072    0.304    0.0340      0.0632  a
mul_E3_mult_16_n460            3.986    0.569    0.0416      0.1002  a
mul_F0_mult_16_n425            3.273    0.544    0.0488      0.0965  a
mul_F1_mult_16_n420            3.273    0.544    0.0488      0.0965  a
mul_F2_mult_16_n421            3.273    0.540    0.0488      0.0965  a
mul_F0_mult_16_n89             3.782    0.354    0.0378      0.0865  a
n383                           1.438    0.431    0.0518      0.0450  a
mul_F2_mult_16_n188            4.055    0.240    0.0374      0.0918  a
mul_E3_mult_16_n188            4.055    0.240    0.0374      0.0918  a
mul_E2_mult_16_n60             3.072    0.245    0.0378      0.0702  a
mul_F1_mult_16_n501            2.010    0.683    0.0454      0.0551  a
int_add_F1[0]                  2.010    0.553    0.0465      0.0565  a
mul_E3_mult_16_n60             3.072    0.245    0.0378      0.0702  a
mul_E2_mult_16_n100            3.868    0.200    0.0302      0.0708  a
mul_F3_mult_16_n182            4.055    0.222    0.0370      0.0909  a
mul_F3_mult_16_n183            4.055    0.222    0.0370      0.0909  a
mul_F3_mult_16_n419            3.273    0.531    0.0484      0.0958  a
n428                           1.438    0.540    0.0506      0.0441  a
mul_E3_mult_16_n13             3.072    0.259    0.0283      0.0527  a
mul_F0_mult_16_n42             3.782    0.200    0.0302      0.0692  a
mul_F3_mult_16_n187            4.055    0.222    0.0370      0.0909  a
mul_F1_mult_16_n189            3.782    0.254    0.0378      0.0865  a
mul_E2_mult_16_n189            3.782    0.254    0.0378      0.0865  a
mul_F0_mult_16_n184            3.782    0.254    0.0378      0.0865  a
mul_F1_mult_16_n121            3.981    0.549    0.0336      0.0810  a
int_mul_E2[10]                 2.010    0.308    0.0431      0.0524  a
n407                           1.438    0.540    0.0499      0.0434  a
mul_E2_mult_16_n190            3.758    0.254    0.0378      0.0859  a
mul_F0_mult_16_n190            3.758    0.254    0.0378      0.0859  a
mul_F2_mult_16_n11             3.072    0.361    0.0340      0.0632  a
mul_F2_mult_16_n61             3.072    0.413    0.0450      0.0836  a
mul_E2_mult_16_n117            3.981    0.476    0.0397      0.0956  a
mul_F1_mult_16_n40             5.871    0.200    0.0302      0.1074  a
mul_F0_mult_16_n40             5.871    0.200    0.0302      0.1074  a
mul_F3_mult_16_n123            3.981    0.512    0.0389      0.0938  a
mul_F1_mult_16_n184            3.782    0.254    0.0378      0.0865  a
int_add_E0[2]                  2.010    0.658    0.0420      0.0510  a
mul_F2_mult_16_n78             3.072    0.358    0.0299      0.0555  a
mul_E2_mult_16_n113            3.981    0.218    0.0287      0.0692  a
mul_E2_mult_16_n40             5.871    0.190    0.0302      0.1074  a
mul_E3_mult_16_n14             3.072    0.340    0.0370      0.0688  a
mul_E3_mult_16_n40             5.871    0.200    0.0302      0.1074  a
mul_E2_mult_16_n38             4.055    0.154    0.0227      0.0556  a
DOUT[4]                        0.310    0.517    0.0072      0.0013  a
DOUT[5]                        0.310    0.517    0.0072      0.0013  a
DOUT[6]                        0.310    0.517    0.0072      0.0013  a
DOUT[7]                        0.310    0.517    0.0072      0.0013  a
DOUT[8]                        0.310    0.517    0.0072      0.0013  a
DOUT[9]                        0.310    0.517    0.0072      0.0013  a
DOUT[10]                       0.310    0.517    0.0072      0.0013  a
DOUT[11]                       0.310    0.517    0.0072      0.0013  a
DOUT[12]                       0.310    0.517    0.0072      0.0013  a
DOUT[13]                       0.310    0.517    0.0072      0.0013  a
mul_F1_mult_16_n190            3.758    0.254    0.0378      0.0859  a
mul_E3_mult_16_n38             4.055    0.145    0.0227      0.0556  a
mul_F0_mult_16_n38             4.055    0.145    0.0227      0.0556  a
mul_F1_mult_16_n38             4.055    0.145    0.0227      0.0556  a
mul_F2_mult_16_n186            3.782    0.240    0.0374      0.0856  a
mul_F1_mult_16_n92             3.782    0.231    0.0302      0.0692  a
mul_F3_mult_16_n61             3.072    0.395    0.0446      0.0829  a
mul_F0_mult_16_n117            3.981    0.476    0.0393      0.0947  a
n409                           1.438    0.544    0.0491      0.0427  a
n410                           1.438    0.544    0.0491      0.0427  a
n411                           1.438    0.544    0.0491      0.0427  a
mul_E3_mult_16_n120            3.868    0.254    0.0299      0.0699  a
mul_F2_mult_16_n38             4.055    0.145    0.0227      0.0556  a
n504                           1.438    0.390    0.0503      0.0437  a
mul_F3_mult_16_n38             4.055    0.145    0.0227      0.0556  a
int_mul_F0[10]                 2.010    0.549    0.0374      0.0455  a
mul_F2_mult_16_n40             5.871    0.195    0.0299      0.1060  a
mul_F2_mult_16_n184            3.782    0.240    0.0374      0.0856  a
mul_F1_mult_16_n115            3.072    0.426    0.0416      0.0773  a
int_mul_F2[12]                 2.010    0.544    0.0370      0.0450  a
n412                           1.438    0.544    0.0488      0.0424  a
n413                           1.438    0.544    0.0488      0.0424  a
n414                           1.438    0.544    0.0488      0.0424  a
n415                           1.438    0.544    0.0488      0.0424  a
mul_E2_mult_16_n386            3.957    0.608    0.0344      0.0823  a
mul_F3_mult_16_n184            3.782    0.222    0.0370      0.0847  a
mul_F3_mult_16_n186            3.782    0.222    0.0370      0.0847  a
mul_F3_mult_16_n189            3.782    0.222    0.0370      0.0847  a
mul_F3_mult_16_n116            3.868    0.222    0.0283      0.0663  a
mul_E3_mult_16_n107            3.981    0.485    0.0359      0.0865  a
mul_F0_mult_16_n61             3.072    0.317    0.0401      0.0745  a
mul_F1_mult_16_n61             3.072    0.317    0.0401      0.0745  a
n479                           1.438    0.549    0.0488      0.0424  a
mul_E3_mult_16_n100            3.868    0.195    0.0299      0.0699  a
mul_E2_mult_16_n88             4.055    0.145    0.0227      0.0556  a
n473                           1.438    0.549    0.0488      0.0424  a
n476                           1.438    0.549    0.0488      0.0424  a
add_E0_add_16_carry[4]         3.072    0.390    0.0302      0.0562  a
n444                           1.438    0.544    0.0488      0.0424  a
mul_F3_mult_16_n190            3.758    0.222    0.0370      0.0842  a
n443                           1.438    0.544    0.0488      0.0424  a
n445                           1.438    0.544    0.0488      0.0424  a
n446                           1.438    0.544    0.0488      0.0424  a
n447                           1.438    0.544    0.0488      0.0424  a
n448                           1.438    0.544    0.0488      0.0424  a
mul_F3_mult_16_n40             5.871    0.186    0.0295      0.1047  a
int_add_E2[10]                 3.782    0.508    0.0076      0.0173  a
mul_F0_mult_16_n93             3.981    0.635    0.0321      0.0774  a
mul_F3_mult_16_n399            3.915    0.390    0.0537      0.1271  a
mul_F1_mult_16_n431            3.986    0.447    0.0382      0.0920  a
mul_F1_mult_16_n463            3.986    0.447    0.0382      0.0920  a
mul_F1_mult_16_n464            3.986    0.447    0.0382      0.0920  a
mul_F1_mult_16_n465            3.986    0.447    0.0382      0.0920  a
mul_F1_mult_16_n469            3.986    0.447    0.0382      0.0920  a
mul_F1_mult_16_n470            3.986    0.447    0.0382      0.0920  a
int_add_E0[4]                  2.010    0.517    0.0465      0.0565  a
mul_F1_mult_16_n106            3.868    0.177    0.0265      0.0619  a
mul_F3_mult_16_n65             4.055    0.810    0.0302      0.0742  a
int_add_F2[3]                  3.782    0.544    0.0374      0.0856  a
n432                           1.438    0.531    0.0484      0.0421  a
n433                           1.438    0.531    0.0484      0.0421  a
n435                           1.438    0.531    0.0484      0.0421  a
n437                           1.438    0.531    0.0484      0.0421  a
n434                           1.438    0.531    0.0484      0.0421  a
n436                           1.438    0.531    0.0484      0.0421  a
int_mul_F2[14]                 2.010    0.540    0.0378      0.0460  a
add_E0_add_16_carry[9]         3.072    0.431    0.0253      0.0471  a
mul_F2_mult_16_n432            3.986    0.460    0.0382      0.0920  a
mul_F2_mult_16_n466            3.986    0.460    0.0382      0.0920  a
mul_F2_mult_16_n467            3.986    0.460    0.0382      0.0920  a
mul_F2_mult_16_n468            3.986    0.460    0.0382      0.0920  a
mul_F2_mult_16_n470            3.986    0.460    0.0382      0.0920  a
mul_F2_mult_16_n471            3.986    0.460    0.0382      0.0920  a
n419                           1.438    0.540    0.0480      0.0418  a
n420                           1.438    0.540    0.0480      0.0418  a
n423                           1.438    0.540    0.0480      0.0418  a
n418                           1.438    0.540    0.0480      0.0418  a
n421                           1.438    0.540    0.0480      0.0418  a
n422                           1.438    0.540    0.0480      0.0418  a
n424                           1.438    0.540    0.0480      0.0418  a
n425                           1.438    0.540    0.0480      0.0418  a
n426                           1.438    0.540    0.0480      0.0418  a
mul_E2_mult_16_n77             3.072    0.660    0.0393      0.0730  a
mul_F2_mult_16_n86             4.055    0.168    0.0280      0.0686  a
mul_F0_mult_16_n59             3.072    0.408    0.0431      0.0801  a
mul_F2_mult_16_n87             3.072    0.522    0.0367      0.0681  a
mul_F1_mult_16_n476            3.986    0.569    0.0272      0.0656  a
mul_F1_mult_16_n477            3.986    0.569    0.0272      0.0656  a
mul_F1_mult_16_n478            3.986    0.569    0.0272      0.0656  a
mul_F2_mult_16_n59             3.072    0.467    0.0389      0.0723  a
mul_F2_mult_16_n115            3.072    0.485    0.0333      0.0618  a
add_E0_add_16_carry[10]        3.072    0.431    0.0249      0.0464  a
int_add_E0[3]                  2.010    0.444    0.0420      0.0510  a
mul_F2_mult_16_n475            3.986    0.556    0.0272      0.0656  a
mul_F2_mult_16_n479            3.986    0.556    0.0272      0.0656  a
mul_F2_mult_16_n474            3.986    0.556    0.0272      0.0656  a
int_mul_F3[11]                 2.010    0.522    0.0378      0.0460  a
n456                           1.438    0.327    0.0484      0.0421  a
n451                           1.438    0.327    0.0484      0.0421  a
n452                           1.438    0.327    0.0484      0.0421  a
n453                           1.438    0.327    0.0484      0.0421  a
n454                           1.438    0.327    0.0484      0.0421  a
n455                           1.438    0.327    0.0484      0.0421  a
n457                           1.438    0.327    0.0484      0.0421  a
n450                           1.438    0.327    0.0484      0.0421  a
mul_E2_mult_16_n12             3.072    0.692    0.0325      0.0604  a
mul_E2_mult_16_n61             3.072    0.231    0.0302      0.0562  a
mul_E3_mult_16_n123            3.981    0.449    0.0408      0.0983  a
mul_E3_mult_16_n470            3.986    0.460    0.0382      0.0920  a
mul_E2_mult_16_n468            3.986    0.447    0.0382      0.0920  a
mul_E2_mult_16_n469            3.986    0.447    0.0382      0.0920  a
mul_E2_mult_16_n470            3.986    0.447    0.0382      0.0920  a
mul_E2_mult_16_n471            3.986    0.447    0.0382      0.0920  a
mul_F0_mult_16_n436            3.986    0.447    0.0382      0.0920  a
mul_F0_mult_16_n468            3.986    0.447    0.0382      0.0920  a
mul_F0_mult_16_n470            3.986    0.447    0.0382      0.0920  a
mul_F0_mult_16_n473            3.986    0.447    0.0382      0.0920  a
mul_F0_mult_16_n474            3.986    0.447    0.0382      0.0920  a
mul_F0_mult_16_n475            3.986    0.447    0.0382      0.0920  a
mul_E2_mult_16_n96             4.055    0.145    0.0227      0.0556  a
mul_F3_mult_16_n430            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n462            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n463            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n465            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n466            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n467            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n468            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n469            3.986    0.478    0.0378      0.0911  a
mul_F3_mult_16_n64             3.782    0.190    0.0302      0.0692  a
mul_F2_mult_16_n91             3.072    0.571    0.0416      0.0773  a
mul_F3_mult_16_n88             4.055    0.136    0.0227      0.0556  a
n405                           1.438    0.553    0.0465      0.0404  a
n467                           1.438    0.336    0.0480      0.0418  a
n462                           1.438    0.336    0.0480      0.0418  a
n463                           1.438    0.336    0.0480      0.0418  a
n464                           1.438    0.336    0.0480      0.0418  a
n465                           1.438    0.336    0.0480      0.0418  a
n466                           1.438    0.336    0.0480      0.0418  a
n468                           1.438    0.336    0.0480      0.0418  a
n469                           1.438    0.336    0.0480      0.0418  a
n461                           1.438    0.336    0.0480      0.0418  a
mul_E3_mult_16_n61             3.072    0.245    0.0299      0.0555  a
mul_E2_mult_16_n440            3.986    0.569    0.0272      0.0656  a
mul_E2_mult_16_n482            3.986    0.569    0.0272      0.0656  a
mul_E2_mult_16_n483            3.986    0.569    0.0272      0.0656  a
mul_E2_mult_16_n484            3.986    0.569    0.0272      0.0656  a
mul_E2_mult_16_n485            3.986    0.569    0.0272      0.0656  a
mul_F0_mult_16_n479            3.986    0.569    0.0272      0.0656  a
mul_F0_mult_16_n481            3.986    0.569    0.0272      0.0656  a
mul_F0_mult_16_n482            3.986    0.569    0.0272      0.0656  a
mul_E3_mult_16_n440            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n479            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n481            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n482            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n483            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n484            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n485            3.986    0.556    0.0272      0.0656  a
mul_E3_mult_16_n478            3.986    0.556    0.0272      0.0656  a
int_add_E2[1]                  3.782    0.449    0.0401      0.0917  a
mul_E3_mult_16_n96             4.055    0.150    0.0223      0.0547  a
mul_E3_mult_16_n103            3.072    0.299    0.0374      0.0695  a
mul_F3_mult_16_n58             3.072    0.177    0.0295      0.0548  a
mul_F0_mult_16_n199            4.055    0.531    0.0363      0.0890  a
mul_F3_mult_16_n91             3.072    0.576    0.0412      0.0766  a
mul_F3_mult_16_n474            3.986    0.546    0.0268      0.0647  a
int_mul_F3[10]                 2.010    0.540    0.0374      0.0455  a
mul_F0_mult_16_n121            3.981    0.340    0.0336      0.0810  a
mul_E2_mult_16_n68             4.055    0.145    0.0227      0.0556  a
mul_E3_mult_16_n68             4.055    0.154    0.0227      0.0556  a
mul_F3_mult_16_n67             3.072    0.395    0.0416      0.0773  a
mul_F2_mult_16_n199            4.055    0.508    0.0359      0.0881  a
mul_E3_mult_16_n199            4.055    0.508    0.0359      0.0881  a
mul_F1_mult_16_n490            1.961    0.456    0.0488      0.0578  a
mul_F1_mult_16_n491            1.961    0.456    0.0488      0.0578  a
mul_F1_mult_16_n495            1.961    0.456    0.0488      0.0578  a
mul_F1_mult_16_n496            1.961    0.456    0.0488      0.0578  a
mul_F1_mult_16_n509            1.961    0.456    0.0488      0.0578  a
mul_F1_mult_16_n120            3.868    0.268    0.0272      0.0637  a
mul_E3_mult_16_n95             3.072    0.463    0.0476      0.0885  a
add_E0_add_16_carry[5]         3.072    0.431    0.0249      0.0464  a
mul_E2_mult_16_n56             3.782    0.154    0.0227      0.0519  a
n491                           1.438    0.517    0.0457      0.0398  a
mul_F0_mult_16_n81             3.072    0.474    0.0420      0.0780  a
mul_F1_mult_16_n81             3.072    0.474    0.0420      0.0780  a
mul_F1_mult_16_n169            3.782    0.299    0.0454      0.1038  a
mul_F0_mult_16_n185            3.072    0.254    0.0378      0.0702  a
mul_E2_mult_16_n210            4.055    0.608    0.0344      0.0844  a
mul_F2_mult_16_n42             3.782    0.145    0.0227      0.0519  a
mul_F2_mult_16_n169            3.782    0.290    0.0454      0.1038  a
mul_F3_mult_16_n208            4.055    0.608    0.0344      0.0844  a
mul_F1_mult_16_n49             4.055    0.800    0.0302      0.0742  a
int_mul_F2[13]                 2.010    0.540    0.0370      0.0450  a
mul_F2_mult_16_n210            4.055    0.612    0.0344      0.0844  a
mul_F3_mult_16_n169            3.782    0.290    0.0454      0.1038  a
mul_F3_mult_16_n77             3.072    0.506    0.0397      0.0737  a
mul_E3_mult_16_n427            1.909    0.444    0.0491      0.0567  a
mul_F2_mult_16_n423            1.909    0.444    0.0491      0.0567  a
mul_F2_mult_16_n81             3.072    0.474    0.0416      0.0773  a
mul_F0_mult_16_n107            3.981    0.485    0.0427      0.1029  a
mul_E3_mult_16_n75             4.055    0.340    0.0231      0.0566  a
n441                           1.438    0.499    0.0454      0.0395  a
int_add_F2[1]                  3.782    0.422    0.0344      0.0787  a
mul_F0_mult_16_n84             3.782    0.200    0.0249      0.0571  a
mul_E3_mult_16_n66             4.055    0.154    0.0227      0.0556  a
mul_F3_mult_16_n185            3.072    0.222    0.0370      0.0688  a
mul_F0_mult_16_n196            3.782    0.531    0.0363      0.0830  a
mul_F3_mult_16_n81             3.072    0.460    0.0412      0.0766  a
mul_E3_mult_16_n496            1.961    0.460    0.0488      0.0578  a
mul_F2_mult_16_n492            1.961    0.460    0.0488      0.0578  a
mul_F2_mult_16_n493            1.961    0.460    0.0488      0.0578  a
